UNID,NoteID,ParentUNID,Created,Modified,LastUpdatedBy,Attachments,ParentCaseNumber,ParentUNID,VeteranName,LineNumber,AwardName,AwardCode,AwardCategory,Quantity,SetType,Devices,DeviceCount,Engrave,EngravingText,StockNumber,LineStatus,BackorderETA,Authority,DocReaders,LineKey
3085A10672D9523DBC235AA76A75B997,735E,179FC609E89ADA6EBC1F9C079CC710C8,01/08/2007 13:18:47,02/17/2007 03:16:47,CN=Dwayne Petrakis/OU=CHPSID/O=TACOM,,VMA-2007-000044,179FC609E89ADA6EBC1F9C079CC710C8,"Quinonez, Sandra",2,National Defense Service Medal,NDSM,Service Medal,1,Full Size,,0,No,,8455-00-806-9929,Shipped,,"DD Form 214, block 13",[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM,VMA-2007-000044|02
3999CF4E6C5F40B7C3D1CFDA095CAD8A,7366,24A9CD14179AC45464F9A673EAC45ADE,01/18/2008 15:30:30,02/24/2008 01:29:30,CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM,,VMA-2008-000041,24A9CD14179AC45464F9A673EAC45ADE,"Jarvinen, Brian",1,Republic of Korea War Service Medal,ROKWSM,Foreign Award,1,Full Size,,0,No,,8455-00-486-6091,Shipped,,"General Orders No. 383, 1952",[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,VMA-2008-000041|01
450697C1E340D2D4B2E97E25EE94BE8B,736A,24A9CD14179AC45464F9A673EAC45ADE,01/18/2008 15:31:30,02/24/2008 01:29:30,CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM,,VMA-2008-000041,24A9CD14179AC45464F9A673EAC45ADE,"Jarvinen, Brian",2,Combat Medical Badge,CMB,Badge,3,Full Size,,0,No,,8455-00-930-5739,Shipped,,DA Form 1577,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,VMA-2008-000041|02
CB7A3230AF770D30BA05354D77D04170,736E,24A9CD14179AC45464F9A673EAC45ADE,01/18/2008 15:32:30,02/24/2008 01:29:30,CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM,,VMA-2008-000041,24A9CD14179AC45464F9A673EAC45ADE,"Jarvinen, Brian",3,Silver Star,SS,Decoration,1,Full Size + Miniature,,0,Yes,B. M. JARVINEN,8455-00-531-6759,Shipped,,"DD Form 214, block 13",[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,VMA-2008-000041|03
4D7475DFA9BB9A95D4B50B0E4AC02001,7376,B52E1281729C4FB52890B73ECF9B89AB,05/24/2004 10:20:11,07/07/2004 15:19:11,CN=Ret Hamlin/OU=CHPSID/O=TACOM,,VMA-2004-000037,B52E1281729C4FB52890B73ECF9B89AB,"Underhill, Dorothy",1,Army Achievement Medal,AAM,Decoration,1,Full Size,,0,No,,8455-00-291-8067,Shipped,,DA Form 1577,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Ret Hamlin/OU=CHPSID/O=TACOM,VMA-2004-000037|01
D7865D2B04F1370FD6BED492E9AE0EE7,737A,B52E1281729C4FB52890B73ECF9B89AB,05/24/2004 10:21:11,07/07/2004 15:19:11,CN=Ret Hamlin/OU=CHPSID/O=TACOM,,VMA-2004-000037,B52E1281729C4FB52890B73ECF9B89AB,"Underhill, Dorothy",2,Parachutist Badge,PB,Badge,1,Full Size,,0,No,,8455-00-227-3376,Shipped,,DA Form 1577,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Ret Hamlin/OU=CHPSID/O=TACOM,VMA-2004-000037|02
C1994AB98B6F4E58E9B2DF8F462A25EC,737E,B52E1281729C4FB52890B73ECF9B89AB,05/24/2004 10:22:11,07/07/2004 15:19:11,CN=Ret Hamlin/OU=CHPSID/O=TACOM,,VMA-2004-000037,B52E1281729C4FB52890B73ECF9B89AB,"Underhill, Dorothy",3,National Defense Service Medal,NDSM,Service Medal,1,Full Size,,0,No,,8455-00-689-1074,Shipped,,"DD Form 214, block 13",[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Ret Hamlin/OU=CHPSID/O=TACOM,VMA-2004-000037|03
1E445AD3242AA80AF9D4EB755A38FABF,7382,B52E1281729C4FB52890B73ECF9B89AB,05/24/2004 10:23:11,07/07/2004 15:19:11,CN=Ret Hamlin/OU=CHPSID/O=TACOM,,VMA-2004-000037,B52E1281729C4FB52890B73ECF9B89AB,"Underhill, Dorothy",4,Army Reserve Components Achievement Medal,ARCAM,Service Medal,1,Full Size,,0,No,,8455-00-759-5785,Shipped,,"NPRC Form 13, item 6",[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Ret Hamlin/OU=CHPSID/O=TACOM,VMA-2004-000037|04
73116C27A37EEB1D0C4236E1A4C04660,7386,B52E1281729C4FB52890B73ECF9B89AB,05/24/2004 10:24:11,07/07/2004 15:19:11,CN=Ret Hamlin/OU=CHPSID/O=TACOM,,VMA-2004-000037,B52E1281729C4FB52890B73ECF9B89AB,"Underhill, Dorothy",5,Meritorious Service Medal,MSM,Decoration,1,Full Size + Miniature,,0,No,,8455-00-492-8914,Shipped,,"NPRC Form 13, item 6",[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Ret Hamlin/OU=CHPSID/O=TACOM,VMA-2004-000037|05
1DA7D33ADEFD57314FFD3F9E455189D1,738E,51CC7B3B12C56E7FC6A4618CAC2E19AA,04/21/2008 12:41:45,05/20/2008 00:40:45,CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,,VMA-2008-000042,51CC7B3B12C56E7FC6A4618CAC2E19AA,"Trevino, Jamal",1,Combat Medical Badge,CMB,Badge,1,Full Size,,0,No,,8455-00-272-3900,Shipped,,HRC Awards and Decorations Branch memo,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM,VMA-2008-000042|01
7113427B2A3DF982ABFB1BC573F1D8F5,7392,51CC7B3B12C56E7FC6A4618CAC2E19AA,04/21/2008 12:42:45,05/20/2008 00:40:45,CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,,VMA-2008-000042,51CC7B3B12C56E7FC6A4618CAC2E19AA,"Trevino, Jamal",2,Republic of Vietnam Gallantry Cross Unit Citation,RVNGC,Foreign Award,1,Full Size,,0,No,,8455-00-510-4092,Shipped,,"DD Form 214, block 13",[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM,VMA-2008-000042|02
B5FE92E17F4C2B539CED526EA4590699,7396,51CC7B3B12C56E7FC6A4618CAC2E19AA,04/21/2008 12:43:45,05/20/2008 00:40:45,CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,,VMA-2008-000042,51CC7B3B12C56E7FC6A4618CAC2E19AA,"Trevino, Jamal",3,Bronze Star Medal,BSM,Decoration,2,Full Size + Miniature + Lapel,Oak Leaf Cluster (bronze),1,Yes,J. B. TREVINO,8455-00-713-7701,Shipped,,HRC Awards and Decorations Branch memo,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM,VMA-2008-000042|03
C2CFE16A7922A3A71050882DE99EC439,739A,51CC7B3B12C56E7FC6A4618CAC2E19AA,04/21/2008 12:44:45,05/20/2008 00:40:45,CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,,VMA-2008-000042,51CC7B3B12C56E7FC6A4618CAC2E19AA,"Trevino, Jamal",4,Parachutist Badge,PB,Badge,1,Full Size,,0,No,,8455-00-412-6690,Shipped,,DA Form 1577,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM,VMA-2008-000042|04
D77EC8ECB6C9F574FE72F82AF8B2F3DA,73A2,F2CD932D808FC672D08478697208F098,09/22/2016 10:33:19,10/16/2016 20:32:19,CN=Marlene Okafor/OU=CHPSID/O=TACOM,,VMA-2016-000034,F2CD932D808FC672D08478697208F098,"Fennimark, Clarence",1,Good Conduct Medal,GCM,Service Medal,1,Full Size,,0,No,,8455-00-999-4953,Shipped,,DA Form 1577,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,VMA-2016-000034|01
2F1874BCCA0AE1DC63F68E25ACDB63D9,73A6,F2CD932D808FC672D08478697208F098,09/22/2016 10:34:19,10/16/2016 20:32:19,CN=Marlene Okafor/OU=CHPSID/O=TACOM,,VMA-2016-000034,F2CD932D808FC672D08478697208F098,"Fennimark, Clarence",2,Army Service Ribbon,ASR,Ribbon,1,Full Size,,0,No,,8455-00-254-3631,Shipped,,"DD Form 214, block 13",[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,VMA-2016-000034|02
26E8C881A1478718698954645C844C9D,73AE,5E7FE1AEC235F72B8B9F65F9C042EAC5,12/02/2020 17:34:39,01/20/2021 06:33:39,CN=Marlene Okafor/OU=CHPSID/O=TACOM,,VMA-2020-000048,5E7FE1AEC235F72B8B9F65F9C042EAC5,"Umberlake, Susan",1,National Defense Service Medal,NDSM,Service Medal,1,Ribbon Only,,0,No,,8455-00-566-9388,Shipped,,"NPRC Form 13, item 6",[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Ret Hamlin/OU=CHPSID/O=TACOM,VMA-2020-000048|01
9218527D749885B72B40D57914A3F805,73B2,5E7FE1AEC235F72B8B9F65F9C042EAC5,12/02/2020 17:35:39,01/20/2021 06:33:39,CN=Marlene Okafor/OU=CHPSID/O=TACOM,,VMA-2020-000048,5E7FE1AEC235F72B8B9F65F9C042EAC5,"Umberlake, Susan",2,Army Commendation Medal,ARCOM,Decoration,1,Full Size + Miniature + Lapel,,0,Yes,S. R. UMBERLAKE,8455-00-245-3314,Shipped,,"DD Form 214, block 13",[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Ret Hamlin/OU=CHPSID/O=TACOM,VMA-2020-000048|02
10F2FA88C7F9C016708F4504A18CA2CF,73BA,39D44B927300A8E15BDEDAF9BD8325D6,10/26/2015 16:25:59,12/09/2015 07:24:59,CN=Marlene Okafor/OU=CHPSID/O=TACOM,,VMA-2015-000048,39D44B927300A8E15BDEDAF9BD8325D6,"Montgomerie, Harold",1,Army Commendation Medal,ARCOM,Decoration,1,Full Size + Miniature,,0,Yes,H. S. MONTGOMERIE,8455-00-810-5500,Shipped,,DA Form 1577,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Dwayne Petrakis/OU=CHPSID/O=TACOM,VMA-2015-000048|01
7C422E19E5540476D600D097E04994A3,73BE,39D44B927300A8E15BDEDAF9BD8325D6,10/26/2015 16:26:59,12/09/2015 07:24:59,CN=Marlene Okafor/OU=CHPSID/O=TACOM,,VMA-2015-000048,39D44B927300A8E15BDEDAF9BD8325D6,"Montgomerie, Harold",2,Meritorious Unit Commendation,MUC,Appurtenance,1,Full Size,,0,No,,8455-00-251-9943,Shipped,,HRC Awards and Decorations Branch memo,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Dwayne Petrakis/OU=CHPSID/O=TACOM,VMA-2015-000048|02
0212895660CC23CCC24E2BBEB9B06156,73C6,A09953C11534A7379A5D1BFE06E8117A,01/14/2011 10:43:34,02/10/2011 21:42:34,CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,,VMA-2011-000046,A09953C11534A7379A5D1BFE06E8117A,"Altamirano-Diaz, Kevin",1,Good Conduct Medal,GCM,Service Medal,1,Ribbon Only,,0,No,,8455-00-602-6573,Shipped,,"NPRC Form 13, item 6",[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM,VMA-2011-000046|01
3B94A4B98AD823C35A75DA469F9DBDAB,73CA,A09953C11534A7379A5D1BFE06E8117A,01/14/2011 10:44:34,02/10/2011 21:42:34,CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,,VMA-2011-000046,A09953C11534A7379A5D1BFE06E8117A,"Altamirano-Diaz, Kevin",2,Army Service Ribbon,ASR,Ribbon,1,Full Size,,0,No,,8455-00-240-6750,Shipped,,"DD Form 214, block 13",[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM,VMA-2011-000046|02
2189CDDB416C5F187CA5B9D28F27F5A2,73D2,1676081EA51073EFF0480B9BF6E7D4FC,07/10/2026 08:33:53,07/10/2026 08:32:53,CN=HRC-Transfer/OU=Agents/O=TACOM,,VMA-2026-000242,1676081EA51073EFF0480B9BF6E7D4FC,"Drakeford, Sandra",1,European-African-Middle Eastern Campaign Medal,EAMECM,Campaign Medal,1,Full Size + Miniature + Lapel,,0,No,,8455-00-780-6965,Authorized,,DA Form 1577,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,VMA-2026-000242|01
D19D1487C853091CAE467CC6E9909183,73D6,1676081EA51073EFF0480B9BF6E7D4FC,07/10/2026 08:34:53,07/10/2026 08:32:53,CN=HRC-Transfer/OU=Agents/O=TACOM,,VMA-2026-000242,1676081EA51073EFF0480B9BF6E7D4FC,"Drakeford, Sandra",2,American Defense Service Medal,ADSM,Campaign Medal,1,Full Size,,0,No,,8455-00-401-1586,Authorized,,DA Form 1577,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,VMA-2026-000242|02
D3A7FCDDD49ACF84CBF9838C9F9FC7BD,73DE,62632332EFDF6207DC3E96B9B5B1EB4C,04/20/2015 17:50:45,05/30/2015 09:49:45,CN=Dwayne Petrakis/OU=CHPSID/O=TACOM,,VMA-2015-000049,62632332EFDF6207DC3E96B9B5B1EB4C,"Fairweather, Stephanie",1,Distinguished Flying Cross,DFC,Decoration,1,Ribbon Only,,0,Yes,S. W. FAIRWEATHER,8455-00-909-5452,Shipped,,HRC Awards and Decorations Branch memo,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM,VMA-2015-000049|01
224F4AC990B8B800016CB6FE53CDCAC0,73E2,62632332EFDF6207DC3E96B9B5B1EB4C,04/20/2015 17:51:45,05/30/2015 09:49:45,CN=Dwayne Petrakis/OU=CHPSID/O=TACOM,,VMA-2015-000049,62632332EFDF6207DC3E96B9B5B1EB4C,"Fairweather, Stephanie",2,European-African-Middle Eastern Campaign Medal,EAMECM,Campaign Medal,1,Full Size + Miniature,Bronze Service Star,1,No,,8455-00-156-6375,Shipped,,"General Orders No. 31, 1946",[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM,VMA-2015-000049|02
BB48E62E9D580727CE41506A82857190,73EA,989D9E72F63BE0F85211BE2C643025E5,03/18/2013 13:22:10,05/02/2013 02:21:10,CN=Marlene Okafor/OU=CHPSID/O=TACOM,,VMA-2013-000033,989D9E72F63BE0F85211BE2C643025E5,"Lindquarry, Brian",1,American Defense Service Medal,ADSM,Campaign Medal,1,Full Size,,0,No,,8455-00-705-1728,Shipped,,"DD Form 214, block 13",[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM,VMA-2013-000033|01
CDD9FB16EB478DDAA6B16A7D20727DF9,73EE,989D9E72F63BE0F85211BE2C643025E5,03/18/2013 13:23:10,05/02/2013 02:21:10,CN=Marlene Okafor/OU=CHPSID/O=TACOM,,VMA-2013-000033,989D9E72F63BE0F85211BE2C643025E5,"Lindquarry, Brian",2,GCM 2nd Awd,EAMECM,Campaign Medal,1,Full Size,,0,No,,8455-00-959-5950,Shipped,,"DD Form 214, block 13",[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM,VMA-2013-000033|02
F10DBF3D2293863127E8A5E738AB6FE4,73F2,989D9E72F63BE0F85211BE2C643025E5,03/18/2013 13:24:10,05/02/2013 02:21:10,CN=Marlene Okafor/OU=CHPSID/O=TACOM,,VMA-2013-000033,989D9E72F63BE0F85211BE2C643025E5,"Lindquarry, Brian",3,Philippine Liberation Medal,PLM,Foreign Award,1,Full Size,,0,No,,8455-00-211-9898,Shipped,,"DD Form 214, block 13",[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM,VMA-2013-000033|03
78C5D19C1F3A97A352AF2D8D0B08E53C,73FA,B6488F3D435F8943A68E3BDEF811CF8C,06/07/2019 15:12:38,07/26/2019 02:11:38,CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM,,VMA-2019-000048,B6488F3D435F8943A68E3BDEF811CF8C,"Villanueva, Eugene",1,Bronze Star Medal,BSM,Decoration,1,Full Size + Miniature + Lapel,,0,Yes,E. H. VILLANUEVA,8455-00-257-6477,Shipped,,HRC Awards and Decorations Branch memo,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Renata Vasquez-Holm/OU=CHPSID/O=TACOM,VMA-2019-000048|01
39BE90F2A8C61FE969F7FBFF7DF16FC4,73FE,B6488F3D435F8943A68E3BDEF811CF8C,06/07/2019 15:13:38,07/26/2019 02:11:38,CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM,,VMA-2019-000048,B6488F3D435F8943A68E3BDEF811CF8C,"Villanueva, Eugene",2,National Defense Service Medal,NDSM,Service Medal,1,Full Size,,0,No,,8455-00-683-2557,Shipped,,"DD Form 214, block 13",[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Renata Vasquez-Holm/OU=CHPSID/O=TACOM,VMA-2019-000048|02
A2B9E689CE1CEC17AE62A0E022513226,7406,E4F0F1DAC63FC00C6458B80AF3AD06E0,04/27/2026 09:06:35,05/17/2026 15:05:35,CN=Renata Vasquez-Holm/OU=CHPSID/O=TACOM,,VMA-2026-000243,E4F0F1DAC63FC00C6458B80AF3AD06E0,"Ashcroft, Steven",1,Army Achievement Medal,AAM,Decoration,2,Full Size,,0,No,,8455-00-506-7259,Authorized,,"DD Form 214, block 13",[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,VMA-2026-000243|01
EE774CB90C3153F15E91BE77DE279766,740E,C777D0AE9DA309CFFFC11FC101C2B127,09/01/2025 12:19:59,10/22/2025 06:18:59,CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,,VMA-2025-000056,C777D0AE9DA309CFFFC11FC101C2B127,"Yellowley, Kevin",1,Vietnam Service Medal,VSM,Campaign Medal,1,Full Size,,0,No,,8455-00-709-8826,Shipped,,DA Form 1577,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Renata Vasquez-Holm/OU=CHPSID/O=TACOM,VMA-2025-000056|01
44297F35798BA9766B4AC41E185FFB07,7412,C777D0AE9DA309CFFFC11FC101C2B127,09/01/2025 12:20:59,10/22/2025 06:18:59,CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,,VMA-2025-000056,C777D0AE9DA309CFFFC11FC101C2B127,"Yellowley, Kevin",2,Purple Heart,PH,Decoration,3,Full Size + Miniature,,0,Yes,K. YELLOWLEY,8455-00-752-3455,Shipped,,"DD Form 214, block 13",[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Renata Vasquez-Holm/OU=CHPSID/O=TACOM,VMA-2025-000056|02
3483C8611794A4D55CF37574100674D6,7416,C777D0AE9DA309CFFFC11FC101C2B127,09/01/2025 12:21:59,10/22/2025 06:18:59,CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,,VMA-2025-000056,C777D0AE9DA309CFFFC11FC101C2B127,"Yellowley, Kevin",3,Army Commendation Medal,ARCOM,Decoration,1,Full Size + Miniature,,0,Yes,K. YELLOWLEY,8455-00-499-1444,Shipped,,"NPRC Form 13, item 6",[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Renata Vasquez-Holm/OU=CHPSID/O=TACOM,VMA-2025-000056|03
7FAF11D7083E2CF867EB7E9542832526,741E,A1FDF76B1BF6B20A0978E994AB94E369,04/25/2013 13:29:20,06/21/2013 02:28:20,CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM,,VMA-2013-000034,A1FDF76B1BF6B20A0978E994AB94E369,"Gastrelle, William",1,Bronze Star Medal,BSM,Decoration,1,Full Size + Miniature,,0,Yes,W. GASTRELLE,8455-00-904-4016,Shipped,,"NPRC Form 13, item 6",[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Renata Vasquez-Holm/OU=CHPSID/O=TACOM,VMA-2013-000034|01
9E573E3B30D92586F3F33072E1B5FE39,7422,A1FDF76B1BF6B20A0978E994AB94E369,04/25/2013 13:30:20,06/21/2013 02:28:20,CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM,,VMA-2013-000034,A1FDF76B1BF6B20A0978E994AB94E369,"Gastrelle, William",2,Combat Medical Badge,CMB,Badge,1,Full Size,,0,No,,8455-00-631-5561,Shipped,,"General Orders No. 69, 1950",[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Renata Vasquez-Holm/OU=CHPSID/O=TACOM,VMA-2013-000034|02
E632962AD3F29118179665364483F8C9,7426,A1FDF76B1BF6B20A0978E994AB94E369,04/25/2013 13:31:20,06/21/2013 02:28:20,CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM,,VMA-2013-000034,A1FDF76B1BF6B20A0978E994AB94E369,"Gastrelle, William",3,Presidential Unit Citation,PUC,Appurtenance,2,Full Size,,0,No,,8455-00-429-2952,Shipped,,"General Orders No. 144, 1950",[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Renata Vasquez-Holm/OU=CHPSID/O=TACOM,VMA-2013-000034|03
996A185D767FE624AC1472E7719AFF54,742A,A1FDF76B1BF6B20A0978E994AB94E369,04/25/2013 13:32:20,06/21/2013 02:28:20,CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM,,VMA-2013-000034,A1FDF76B1BF6B20A0978E994AB94E369,"Gastrelle, William",4,Honorable Service Lapel Button,HSLB,Appurtenance,1,Full Size,,0,No,,8455-00-572-1497,Shipped,,"DD Form 214, block 13",[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Renata Vasquez-Holm/OU=CHPSID/O=TACOM,VMA-2013-000034|04
7E3F11626DD3CC4D765FA5E9694C8A64,742E,A1FDF76B1BF6B20A0978E994AB94E369,04/25/2013 13:33:20,06/21/2013 02:28:20,CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM,,VMA-2013-000034,A1FDF76B1BF6B20A0978E994AB94E369,"Gastrelle, William",5,Silver Star,SS,Decoration,1,Full Size + Miniature + Lapel,,0,Yes,W. GASTRELLE,8455-00-108-7057,Shipped,,"DD Form 214, block 13",[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Renata Vasquez-Holm/OU=CHPSID/O=TACOM,VMA-2013-000034|05
8D441ADC9E482E4F46F38DDEBA1ED278,7432,A1FDF76B1BF6B20A0978E994AB94E369,04/25/2013 13:34:20,06/21/2013 02:28:20,CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM,,VMA-2013-000034,A1FDF76B1BF6B20A0978E994AB94E369,"Gastrelle, William",6,Purple Heart,PH,Decoration,1,Ribbon Only,,0,Yes,W. GASTRELLE,8455-00-263-3692,Shipped,,DA Form 1577,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Renata Vasquez-Holm/OU=CHPSID/O=TACOM,VMA-2013-000034|06
5AD9AE7BCCA25562BF7608CDBC0D450F,743A,964155DE98BCE53625686CFCE945CED0,09/22/2021 08:45:47,10/19/2021 17:44:47,CN=Dwayne Petrakis/OU=CHPSID/O=TACOM,,VMA-2021-000049,964155DE98BCE53625686CFCE945CED0,"Oakhurst-Pell, Darnell",1,Army Commendation Medal,ARCOM,Decoration,1,Full Size,,0,Yes,D. H. OAKHURST-PELL,8455-00-495-2764,Shipped,,"General Orders No. 53, 1991",[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,VMA-2021-000049|01
BDBCE23C10D788A7582192C1ADBBB613,743E,964155DE98BCE53625686CFCE945CED0,09/22/2021 08:46:47,10/19/2021 17:44:47,CN=Dwayne Petrakis/OU=CHPSID/O=TACOM,,VMA-2021-000049,964155DE98BCE53625686CFCE945CED0,"Oakhurst-Pell, Darnell",2,Expert Infantryman Badge,EIB,Badge,1,Full Size,,0,No,,8455-00-293-2272,Shipped,,DA Form 1577,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,VMA-2021-000049|02
E7AAA04E763850BEFA833BEAE33228E7,7442,964155DE98BCE53625686CFCE945CED0,09/22/2021 08:47:47,10/19/2021 17:44:47,CN=Dwayne Petrakis/OU=CHPSID/O=TACOM,,VMA-2021-000049,964155DE98BCE53625686CFCE945CED0,"Oakhurst-Pell, Darnell",3,Parachutist Badge,PB,Badge,1,Full Size,,0,No,,8455-00-819-8799,Shipped,,"NPRC Form 13, item 6",[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,VMA-2021-000049|03
46D62A591CF3CE45BA38F368F20EC72A,7446,964155DE98BCE53625686CFCE945CED0,09/22/2021 08:48:47,10/19/2021 17:44:47,CN=Dwayne Petrakis/OU=CHPSID/O=TACOM,,VMA-2021-000049,964155DE98BCE53625686CFCE945CED0,"Oakhurst-Pell, Darnell",4,Army of Occupation Medal,AOM,Campaign Medal,1,Full Size,,0,No,,8455-00-252-6650,Shipped,,"General Orders No. 3, 1991",[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,VMA-2021-000049|04
9AA4D2195A9929F4D8EB554DA1755918,744A,964155DE98BCE53625686CFCE945CED0,09/22/2021 08:49:47,10/19/2021 17:44:47,CN=Dwayne Petrakis/OU=CHPSID/O=TACOM,,VMA-2021-000049,964155DE98BCE53625686CFCE945CED0,"Oakhurst-Pell, Darnell",5,Meritorious Service Medal,MSM,Decoration,1,Full Size + Miniature,Oak Leaf Cluster (bronze),1,No,,8455-00-724-5641,Shipped,,HRC Awards and Decorations Branch memo,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,VMA-2021-000049|05
